search URL:,https://patents.google.com/?q=neural+networks&language=ENGLISH&oq=neural+networks
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5825907-A,Neural network system for classifying fingerprints ,Lucent Technologies Inc.,Anthony Peter Russo,1994-12-28,1997-07-11,1998-10-20,1998-10-20,https://patents.google.com/patent/US5825907A/en,https://patentimages.storage.googleapis.com/pages/US5825907-1.png
US-5653894-A,Active neural network determination of endpoint in a plasma etch process ,Lucent Technologies Inc.,"Dale Edward Ibbotson, Tseng-Chung Lee, Helen Louise Maynard, Edward Alois Rietman",1992-12-14,1995-05-19,1997-08-05,1997-08-05,https://patents.google.com/patent/US5653894A/en,https://patentimages.storage.googleapis.com/pages/US5653894-2.png
US-4994982-A,Neural network system and circuit for use therein ,U.S. Philips Corporation,"Marc Duranton, Jean Gobert, Jacques-Ariel Sirat",1987-12-23,1988-12-22,1991-02-19,1991-02-19,https://patents.google.com/patent/US4994982A/en,https://patentimages.storage.googleapis.com/pages/US4994982-1.png
US-5073867-A,Digital neural network processing elements ,Westinghouse Electric Corp.,"John H. Murphy, Terry A. Jeeves",1989-06-12,1989-10-03,1991-12-17,1991-12-17,https://patents.google.com/patent/US5073867A/en,https://patentimages.storage.googleapis.com/pages/US5073867-1.png
US-6018729-A,Neural network control of spot welding ,"Lockheed Martin Energy Research Corporation, General Motors Corporation","Thomas Zacharia, John D. Allen, Jr., James G. Schroth",1997-09-17,1997-09-17,2000-01-25,2000-01-25,https://patents.google.com/patent/US6018729A/en,https://patentimages.storage.googleapis.com/pages/US6018729-1.png
US-6067535-A,Monitoring and retraining neural network ,Notel Networks Corporation,"Phillip William Hobson, Peter Hamer, Kevin John Twitchen, Paul Colin Barson, Simon Field, Timothy John Edwards",1997-01-21,1997-06-05,2000-05-23,2000-05-23,https://patents.google.com/patent/US6067535A/en,https://patentimages.storage.googleapis.com/pages/US6067535-1.png
US-5381515-A,Two layer neural network comprised of neurons with improved input range and input offset ,"Synaptics, Incorporated","John C. Platt, Janeen D. W. Anderson",1988-12-09,1992-11-05,1995-01-10,1995-01-10,https://patents.google.com/patent/US5381515A/en,https://patentimages.storage.googleapis.com/pages/US5381515-1.png
US-6769066-B1,Method and apparatus for training a neural network model for use in computer network intrusion detection ,Visa International Service Association,"Sherif M. Botros, Thanh A. Diep, Martin D. Izenson",1999-10-25,1999-10-25,2004-07-27,2004-07-27,https://patents.google.com/patent/US6769066B1/en,https://patentimages.storage.googleapis.com/75/c8/15/62bfe99fedfcee/US06769066-20040727-D00000.png
US-5268834-A,Stable adaptive neural network controller ,Massachusetts Institute Of Technology,"Robert M. Sanner, Jean-Jacques E. Slotine",1991-06-24,1991-06-24,1993-12-07,1993-12-07,https://patents.google.com/patent/US5268834A/en,https://patentimages.storage.googleapis.com/pages/US5268834-1.png
US-6301572-B1,Neural network based analysis system for vibration analysis and condition monitoring ,Lockheed Martin Corporation,Gregory A. Harrison,1998-12-02,1998-12-02,2001-10-09,2001-10-09,https://patents.google.com/patent/US6301572B1/en,https://patentimages.storage.googleapis.com/5c/91/07/ff85b025e37d72/US06301572-20011009-D00000.png
US-2007233267-A1,Application of neural networks to prosthesis fitting and balancing in joints ,"Farid Amirouche, Lopez Espina Carlos G","Farid Amirouche, Carlos Lopez Espina",2006-03-29,2006-03-29,2007-10-04,,https://patents.google.com/patent/US20070233267A1/en,https://patentimages.storage.googleapis.com/9c/ae/98/3b596ac05bc1c4/US20070233267A1-20071004-D00000.png
US-5542006-A,Neural network based character position detector for use in optical character recognition ,Eastman Kodak Company,"Alexander Shustorovich, Christopher W. Thrasher",1994-06-21,1994-06-21,1996-07-30,1996-07-30,https://patents.google.com/patent/US5542006A/en,https://patentimages.storage.googleapis.com/pages/US5542006-10.png
US-5714866-A,Method and apparatus for fast battery charging using neural network fuzzy logic based control ,National Semiconductor Corporation,"Dilip S, M. Zafar Ullah",1994-09-08,1994-09-08,1998-02-03,1998-02-03,https://patents.google.com/patent/US5714866A/en,https://patentimages.storage.googleapis.com/pages/US5714866-1.png
US-6216119-B1,"Multi-kernel neural network concurrent learning, monitoring, and forecasting system ","Netuitive, Inc.",Robert J. Jannarone,1997-11-19,1997-11-19,2001-04-10,2001-04-10,https://patents.google.com/patent/US6216119B1/en,https://patentimages.storage.googleapis.com/62/b6/f7/7491e62b817a73/US06216119-20010410-D00000.png
US-4979126-A,Neural network with non-linear transformations ,Ai Ware Incorporated,"Yoh-Han Pao, Farrokh Khatibi",1988-03-30,1988-03-30,1990-12-18,1990-12-18,https://patents.google.com/patent/US4979126A/en,https://patentimages.storage.googleapis.com/pages/US4979126-1.png
US-5276771-A,Rapidly converging projective neural network ,R & D Associates,"Narbik Manukian, Gregg D. Wilensky",1991-12-27,1991-12-27,1994-01-04,1994-01-04,https://patents.google.com/patent/US5276771A/en,https://patentimages.storage.googleapis.com/pages/US5276771-10.png
US-6090044-A,System for diagnosing medical conditions using a neural network ,"Bishop; Jeffrey B., Pope; Malcolm H.","Jeffrey B. Bishop, Malcolm H. Pope",1997-12-10,1997-12-10,2000-07-18,2000-07-18,https://patents.google.com/patent/US6090044A/en,https://patentimages.storage.googleapis.com/pages/US6090044-1.png
US-5048097-A,Optical character recognition neural network system for machine-printed characters ,Eastman Kodak Company,"Roger S. Gaborski, Louis J. Beato, Lori L. Barski, Hin-Leong Tan, Andrew M. Assad, Dawn L. Dutton",1990-02-02,1990-02-02,1991-09-10,1991-09-10,https://patents.google.com/patent/US5048097A/en,https://patentimages.storage.googleapis.com/pages/US5048097-1.png
US-6108648-A,Optimizer with neural network estimator ,"Informix Software, Inc.","Seetha M. Lakshmi, Shaoyu Zhou",1997-07-18,1997-07-18,2000-08-22,2000-08-22,https://patents.google.com/patent/US6108648A/en,https://patentimages.storage.googleapis.com/pages/US6108648-1.png
US-5621858-A,Neural network acoustic and visual speech recognition system training method and apparatus ,"Ricoh Corporation, Ricoh Company, Ltd.","David G. Stork, Gregory J. Wolff",1992-05-26,1993-10-14,1997-04-15,1997-04-15,https://patents.google.com/patent/US5621858A/en,https://patentimages.storage.googleapis.com/pages/US5621858-10.png
US-5361326-A,Enhanced interface for a neural network engine ,International Business Machines Corporation,"Manuel Aparicio, IV, Patrice C. Miller, Wade A. Miller",1991-12-31,1991-12-31,1994-11-01,1994-11-01,https://patents.google.com/patent/US5361326A/en,https://patentimages.storage.googleapis.com/pages/US5361326-1.png
US-5253329-A,Neural network for processing both spatial and temporal data with time based back-propagation ,The United States Of America As Represented By The Administrator Of The National Aeronautics And Space Administration,"James A. Villarreal, Robert O. Shelton",1991-12-26,1991-12-26,1993-10-12,1993-10-12,https://patents.google.com/patent/US5253329A/en,https://patentimages.storage.googleapis.com/pages/US5253329-10.png
US-5828812-A,Recurrent neural network-based fuzzy logic system and method ,National Semiconductor Corporation,"Emdadur Rahman Khan, William Shields Neely",1993-03-24,1995-05-02,1998-10-27,1998-10-27,https://patents.google.com/patent/US5828812A/en,https://patentimages.storage.googleapis.com/pages/US5828812-10.png
US-5432887-A,Neural network system and method for factory floor scheduling ,Singapore Computer Systems,Fook C. Khaw,1993-03-16,1993-03-16,1995-07-11,1995-07-11,https://patents.google.com/patent/US5432887A/en,https://patentimages.storage.googleapis.com/pages/US5432887-1.png
US-6366236-B1,Neural network radar processor ,"Automotive Systems Laboratory, Inc.","Michael E. Farmer, Craig S. Jacobs, Shan Cong",1999-08-12,2000-08-11,2002-04-02,2002-04-02,https://patents.google.com/patent/US6366236B1/en,https://patentimages.storage.googleapis.com/b0/e4/28/e0c9de96cef45f/US06366236-20020402-D00000.png
US-5919267-A,Neural network fault diagnostics systems and related method ,Mcdonnell Douglas Corporation,"James M. Urnes, William E. Bond",1997-04-09,1997-04-09,1999-07-06,1999-07-06,https://patents.google.com/patent/US5919267A/en,https://patentimages.storage.googleapis.com/pages/US5919267-1.png
US-5311600-A,Method of edge detection in optical images using neural network classifier ,The Board Of Trustees Of The Leland Stanford Junior University,"Hamid K. Aghajan, Thomas Kailath",1992-09-29,1992-09-29,1994-05-10,1994-05-10,https://patents.google.com/patent/US5311600A/en,https://patentimages.storage.googleapis.com/pages/US5311600-1.png
US-5812993-A,Digital hardware architecture for realizing neural network ,Technion Research And Development Foundation Ltd.,"Ran Ginosar, Nitzan Weinberg",1996-03-07,1997-02-27,1998-09-22,1998-09-22,https://patents.google.com/patent/US5812993A/en,https://patentimages.storage.googleapis.com/pages/US5812993-1.png
US-7660437-B2,Neural network systems for vehicles ,"Automotive Technologies International, Inc.",David S. Breed,1992-05-05,2008-02-28,2010-02-09,2010-02-09,https://patents.google.com/patent/US7660437B2/en,
US-6041322-A,Method and apparatus for processing data in a neural network ,Industrial Technology Research Institute,"Wan-Yu Meng, Cheng-Kai Chang, Hwai-Tsu Chang, Fang-Ru Hsu, Ming-Rong Lee",1997-04-18,1997-04-18,2000-03-21,2000-03-21,https://patents.google.com/patent/US6041322A/en,https://patentimages.storage.googleapis.com/pages/US6041322-1.png
US-5649063-A,Feedback process control using a neural network parameter estimator ,Lucent Technologies Inc.,Chinmoy Bhusan Bose,1993-10-12,1994-12-16,1997-07-15,1997-07-15,https://patents.google.com/patent/US5649063A/en,https://patentimages.storage.googleapis.com/pages/US5649063-2.png
US-5046019-A,Fuzzy data comparator with neural network postprocessor ,"Chip Supply, Inc.",Paul M. Basehore,1989-10-13,1989-10-13,1991-09-03,1991-09-03,https://patents.google.com/patent/US5046019A/en,https://patentimages.storage.googleapis.com/pages/US5046019-1.png
US-6516309-B1,Method and apparatus for evolving a neural network ,Advanced Research & Technology Institute,"Russell C. Eberhart, Yuhui Shi",1998-07-17,1999-07-14,2003-02-04,2003-02-04,https://patents.google.com/patent/US6516309B1/en,https://patentimages.storage.googleapis.com/da/f7/48/142705fc3b000c/US06516309-20030204-D00000.png
US-5737496-A,Active neural network control of wafer attributes in a plasma etch process ,Lucent Technologies Inc.,"Robert Charles Frye, Thomas Richard Harry, Earl Ryan Lory, Edward Alois Rietman",1993-11-17,1995-06-06,1998-04-07,1998-04-07,https://patents.google.com/patent/US5737496A/en,https://patentimages.storage.googleapis.com/pages/US5737496-2.png
US-5351311-A,Neural network for detection and correction of local boundary misalignments between images ,The United States Of America As Represented By The Secretary Of The Navy,"George W. Rogers, Jeffrey L. Solka, Donald Vermillion, Carey E. Priebe, Wendy L. Poston",1992-07-28,1992-07-28,1994-09-27,1994-09-27,https://patents.google.com/patent/US5351311A/en,https://patentimages.storage.googleapis.com/pages/US5351311-1.png
US-5402520-A,Neural network method and apparatus for retrieving signals embedded in noise and analyzing the retrieved signals ,Schnitta; Bonnie S.,Bonnie S. Schnitta,1992-03-06,1992-03-06,1995-03-28,1995-03-28,https://patents.google.com/patent/US5402520A/en,https://patentimages.storage.googleapis.com/pages/US5402520-1.png
US-5058180-A,Neural network apparatus and method for pattern recognition ,National Semiconductor Corporation,Emdadur R. Khan,1990-04-30,1990-04-30,1991-10-15,1991-10-15,https://patents.google.com/patent/US5058180A/en,https://patentimages.storage.googleapis.com/pages/US5058180-1.png
US-5729662-A,Neural network for classification of patterns with improved method and apparatus for ordering vectors ,Rozmus; J. Michael,J. Michael Rozmus,1995-06-07,1995-06-07,1998-03-17,1998-03-17,https://patents.google.com/patent/US5729662A/en,https://patentimages.storage.googleapis.com/pages/US5729662-1.png
US-2010235310-A1,Temporally dynamic artificial neural networks ,"Gage Fred H, James Bradley Aimone, Janet Wiles","Fred H. Gage, James Bradley Aimone, Janet Wiles",2009-01-27,2010-01-27,2010-09-16,,https://patents.google.com/patent/US20100235310A1/en,https://patentimages.storage.googleapis.com/a5/1c/22/4d01073f48ca9f/US20100235310A1-20100916-D00000.png
US-5625552-A,Closed loop neural network automatic tuner ,"Mathur; Anoop K., Samad; Tariq","Anoop K. Mathur, Tariq Samad",1991-12-18,1995-07-13,1997-04-29,1997-04-29,https://patents.google.com/patent/US5625552A/en,https://patentimages.storage.googleapis.com/pages/US5625552-1.png
US-5640103-A,Radial basis function neural network autoassociator and method for induction motor monitoring ,"Siemens Corporate Research, Inc.","Thomas Petsche, Charles Garrett",1994-06-30,1996-05-22,1997-06-17,1997-06-17,https://patents.google.com/patent/US5640103A/en,https://patentimages.storage.googleapis.com/pages/US5640103-1.png
US-5537512-A,Neural network elements ,Northrop Grumman Corporation,"Yukun Hsia, Eden Y. C. Mei",1993-05-26,1995-02-07,1996-07-16,1996-07-16,https://patents.google.com/patent/US5537512A/en,https://patentimages.storage.googleapis.com/pages/US5537512-2.png
US-2005131790-A1,Method and system for artificial neural networks to predict price movements in the financial markets ,"Benzschawel Terry L., Chi Dzeng, Berman Gregory A.","Terry Benzschawel, Chi Dzeng, Gregory Berman",2003-11-18,2004-11-18,2005-06-16,,https://patents.google.com/patent/US20050131790A1/en,https://patentimages.storage.googleapis.com/c4/d6/08/a54e0a18ef43a3/US20050131790A1-20050616-D00000.png
US-2013325776-A1,Apparatus and methods for reinforcement learning in artificial neural networks ,"Filip Ponulak, Oleg Sinyavskiy","Filip Ponulak, Oleg Sinyavskiy",2011-09-21,2012-06-05,2013-12-05,,https://patents.google.com/patent/US20130325776A1/en,https://patentimages.storage.googleapis.com/88/d9/ed/cc348fde82a649/US20130325776A1-20131205-D00000.png
US-5564115-A,Neural network architecture with connection pointers ,"University College London, King's College London",Trevor G. Clarkson,1991-06-21,1992-06-16,1996-10-08,1996-10-08,https://patents.google.com/patent/US5564115A/en,https://patentimages.storage.googleapis.com/pages/US5564115-1.png
US-6463438-B1,Neural network for cell image analysis for identification of abnormal cells ,"Urocor, Inc.","Robert W. Veltri, Kaveh Ashenayi, Ying Hu, Gerard J. O'Dowd",1994-06-03,1994-06-03,2002-10-08,2002-10-08,https://patents.google.com/patent/US6463438B1/en,https://patentimages.storage.googleapis.com/5c/28/b5/754517e4f5a1ef/US06463438-20021008-D00000.png
US-5216752-A,Interspike interval decoding neural network ,Baylor College Of Medicine,David C. Tam,1990-12-19,1990-12-19,1993-06-01,1993-06-01,https://patents.google.com/patent/US5216752A/en,https://patentimages.storage.googleapis.com/pages/US5216752-1.png
US-5774633-A,Supporting neural network method for process operation ,"Hitachi, Ltd.","Kenji Baba, Ichiro Enbutsu, Shoji Watanabe, Hayao Yahagi, Fumio Maruhashi, Harumi Matsuzaki, Hiroshi Matsumoto, Shunsuke Nogita, Mikio Yoda, Naoki Hara",1989-03-13,1990-03-13,1998-06-30,1998-06-30,https://patents.google.com/patent/US5774633A/en,https://patentimages.storage.googleapis.com/pages/US5774633-1.png
US-5055897-A,Semiconductor cell for neural network and the like ,Intel Corporation,"George R. Canepa, Mark A. Holler, Simon M. Tam",1988-07-27,1988-07-27,1991-10-08,1991-10-08,https://patents.google.com/patent/US5055897A/en,https://patentimages.storage.googleapis.com/pages/US5055897-1.png
US-5210798-A,Vector neural network for low signal-to-noise ratio detection of a target ,"Litton Systems, Inc.","Leon K. Ekchian, David D. Johnson, William F. Smith",1990-07-19,1991-03-11,1993-05-11,1993-05-11,https://patents.google.com/patent/US5210798A/en,https://patentimages.storage.googleapis.com/pages/US5210798-1.png
US-6175643-B1,Neural network based auto-windowing system for MR images ,"Siemens Corporate Research, Inc.","Shang-Hong Lai, Ming Fang",1997-12-18,1997-12-18,2001-01-16,2001-01-16,https://patents.google.com/patent/US6175643B1/en,https://patentimages.storage.googleapis.com/cf/5f/76/4d0915c2c30040/US06175643-20010116-D00000.png
US-4974169-A,Neural network with memory cycling ,Grumman Aerospace Corporation,Stephen J. Engel,1989-01-18,1989-01-18,1990-11-27,1990-11-27,https://patents.google.com/patent/US4974169A/en,https://patentimages.storage.googleapis.com/pages/US4974169-1.png
US-6167390-A,Facet classification neural network ,3M Innovative Properties Company,"Mark J. Brady, Belayneh W. Million, John T. Strand",1993-12-08,1993-12-08,2000-12-26,2000-12-26,https://patents.google.com/patent/US6167390A/en,https://patentimages.storage.googleapis.com/pages/US6167390-10.png
US-5812992-A,Method and system for training a neural network with adaptive weight updating and adaptive pruning in principal component space ,David Sarnoff Research Center Inc.,Aalbert de Vries,1995-05-24,1997-04-29,1998-09-22,1998-09-22,https://patents.google.com/patent/US5812992A/en,https://patentimages.storage.googleapis.com/pages/US5812992-1.png
US-4918618-A,Discrete weight neural network ,Analog Intelligence Corporation,"Max S. Tomlinson, Jr.",1988-04-11,1988-04-11,1990-04-17,1990-04-17,https://patents.google.com/patent/US4918618A/en,https://patentimages.storage.googleapis.com/pages/US4918618-1.png
US-5528728-A,Speaker independent speech recognition system and method using neural network and DTW matching technique ,"Kabushiki Kaisha Meidensha, Adaptive Solutions, Inc.","Yoshihiro Matsuura, Toby Skinner",1993-07-12,1993-07-12,1996-06-18,1996-06-18,https://patents.google.com/patent/US5528728A/en,https://patentimages.storage.googleapis.com/pages/US5528728-1.png
US-5737716-A,Method and apparatus for encoding speech using neural network technology for speech classification ,Motorola,"Chad Scott Bergstrom, Sidney Clarence Garrison, III, deceased",1995-12-26,1995-12-26,1998-04-07,1998-04-07,https://patents.google.com/patent/US5737716A/en,https://patentimages.storage.googleapis.com/pages/US5737716-1.png
US-5732697-A,Shift-invariant artificial neural network for computerized detection of clustered microcalcifications in mammography ,Arch Development Corporation,"Wei Zhang, Kunio Doi",1995-11-22,1995-11-22,1998-03-31,1998-03-31,https://patents.google.com/patent/US5732697A/en,https://patentimages.storage.googleapis.com/pages/US5732697-1.png
US-5706404-A,Neural network using inhomogeneities in a medium as neurons and transmitting input signals in an unchannelled wave pattern through the medium ,U.S. Philips Corporation,Sel B. Colak,1993-03-03,1996-07-30,1998-01-06,1998-01-06,https://patents.google.com/patent/US5706404A/en,https://patentimages.storage.googleapis.com/pages/US5706404-1.png
US-5548512-A,Autonomous navigation apparatus with neural network for a mobile vehicle ,The United States Of America As Represented By The Administrator Of The National Aeronautics And Space Administration,Naveed Quraishi,1994-10-04,1994-10-04,1996-08-20,1996-08-20,https://patents.google.com/patent/US5548512A/en,https://patentimages.storage.googleapis.com/pages/US5548512-1.png
US-5915368-A,Air/fuel ratio control apparatus that uses a neural network ,"Matsushita Electric Industrial Co, Ltd","Akira Ishida, Masuo Takigawa, Tatsuya Nakamura, Norihiro Fujioka",1996-05-28,1997-05-28,1999-06-29,1999-06-29,https://patents.google.com/patent/US5915368A/en,https://patentimages.storage.googleapis.com/pages/US5915368-1.png
US-5576632-A,Neural network auto-associator and method for induction motor monitoring ,"Siemens Corporate Research, Inc.","Thomas Petsche, Stephen J. Hanson",1994-06-30,1994-06-30,1996-11-19,1996-11-19,https://patents.google.com/patent/US5576632A/en,https://patentimages.storage.googleapis.com/pages/US5576632-1.png
US-5806053-A,Method for training a neural network with the non-deterministic behavior of a technical system ,Siemens Aktiengesellschaft,"Volker Tresp, Reimar Hofmann",1995-08-30,1996-08-30,1998-09-08,1998-09-08,https://patents.google.com/patent/US5806053A/en,https://patentimages.storage.googleapis.com/pages/US5806053-1.png
US-6185528-B1,Method of and a device for speech recognition employing neural network and markov model recognition techniques ,Cselt - Centro Studi E Laboratori Telecomunicazioni S.P.A.,"Luciano Fissore, Roberto Gemello, Franco Ravera",1998-05-07,1999-04-29,2001-02-06,2001-02-06,https://patents.google.com/patent/US6185528B1/en,https://patentimages.storage.googleapis.com/30/af/d4/4bef8cd0f6f2ac/US06185528-20010206-D00000.png
US-5606646-A,Recurrent neural network-based fuzzy logic system ,National Semiconductor Corporation,"Emdadur R. Khan, Faith A. Unal",1993-03-24,1994-06-24,1997-02-25,1997-02-25,https://patents.google.com/patent/US5606646A/en,https://patentimages.storage.googleapis.com/pages/US5606646-10.png
RU-2406105-C2,Method of processing information in neural networks ,Филипп Геннадьевич Нестерук,"Филипп Геннадьевич Нестерук (RU), Филипп Геннадьевич Нестерук, Александр Андреевич МОЛДОВЯН (RU), Александр Андреевич Молдовян, Леся Геннадиевна Нестерук (RU), Леся Геннадиевна Нестерук, Геннадий Филиппович Нестерук (RU), Геннадий Филиппович Нестерук",2006-06-13,2006-06-13,2010-12-10,2010-12-10,https://patents.google.com/patent/RU2406105C2/en,
US-4926064-A,Sleep refreshed memory for neural network ,Syntonic Systems Inc.,Carlos C. Tapang,1988-07-22,1989-07-26,1990-05-15,1990-05-15,https://patents.google.com/patent/US4926064A/en,https://patentimages.storage.googleapis.com/pages/US4926064-2.png
US-5255348-A,"Neural network for learning, recognition and recall of pattern sequences ",Nenov Valeriy I,Valeriy I. Nenov,1991-06-14,1991-06-14,1993-10-19,1993-10-19,https://patents.google.com/patent/US5255348A/en,https://patentimages.storage.googleapis.com/pages/US5255348-1.png
US-5086479-A,Information processing system using neural network learning function ,"Hitachi, Ltd.","Hiroshi Takenaga, Yoshiyuki Okuyama, Masao Takatoo, Kazuyoshi Asada, Norio Tanaka, Tadaaki Kitamura, Kuniyuki Kikuchi",1989-06-30,1990-06-28,1992-02-04,1992-02-04,https://patents.google.com/patent/US5086479A/en,https://patentimages.storage.googleapis.com/pages/US5086479-1.png
US-7392230-B2,Physical neural network liquid state machine utilizing nanotechnology ,"Knowmtech, Llc",Alex Nugent,2002-03-12,2003-12-30,2008-06-24,2008-06-24,https://patents.google.com/patent/US7392230B2/en,https://patentimages.storage.googleapis.com/e0/3a/37/c3ee9f131c18cf/US07392230-20080624-D00003.png
US-6735580-B1,Artificial neural network based universal time series ,Westport Financial Llc,"Liang Li, Yi Tang, Bin Li, Xiaohua Wu",1999-08-26,2000-08-25,2004-05-11,2004-05-11,https://patents.google.com/patent/US6735580B1/en,https://patentimages.storage.googleapis.com/e5/79/eb/aa7afe224afe53/US06735580-20040511-D00000.png
US-5226092-A,Method and apparatus for learning in a neural network ,Digital Equipment Corporation,Kaihu Chen,1991-06-28,1991-06-28,1993-07-06,1993-07-06,https://patents.google.com/patent/US5226092A/en,https://patentimages.storage.googleapis.com/pages/US5226092-1.png
RU-2424561-C2,Training convolutional neural network on graphics processing units ,Майкрософт Корпорейшн,"Сиддхарта ПУРИ (US), Сиддхарта ПУРИ",2005-08-31,2006-08-17,2011-07-20,2011-07-20,https://patents.google.com/patent/RU2424561C2/en,https://patentimages.storage.googleapis.com/ce/9a/fe/e26afa8a0f18e8/00000119.png
US-5631469-A,Neural network computing system for pattern recognition of thermoluminescence signature spectra and chemical defense ,The United States Of America As Represented By The Secretary Of The Army,"Arthur H. Carrieri, Pascal I. Lim",1996-04-15,1996-04-15,1997-05-20,1997-05-20,https://patents.google.com/patent/US5631469A/en,https://patentimages.storage.googleapis.com/pages/US5631469-1.png
US-5218646-A,"Classification procedure implemented in a hierarchical neural network, and hierarchical neural network ",U.S. Philips Corp.,"Jacques-Ariel Sirat, Jean-Pierre Nadal",1990-02-09,1991-02-08,1993-06-08,1993-06-08,https://patents.google.com/patent/US5218646A/en,https://patentimages.storage.googleapis.com/pages/US5218646-1.png
US-5067095-A,Spann: sequence processing artificial neural network ,Motorola Inc.,"William M. Peterson, Howard C. Anderson, Robert Leivian, Sidney C. Garrison",1990-01-09,1990-01-09,1991-11-19,1991-11-19,https://patents.google.com/patent/US5067095A/en,https://patentimages.storage.googleapis.com/pages/US5067095-1.png
US-6026358-A,"Neural network, a method of learning of a neural network and phoneme recognition apparatus utilizing a neural network ",Justsystem Corporation,Hideto Tomabechi,1994-12-22,1995-12-21,2000-02-15,2000-02-15,https://patents.google.com/patent/US6026358A/en,https://patentimages.storage.googleapis.com/pages/US6026358-1.png
US-5461696-A,Decision directed adaptive neural network ,"Motorola, Inc.","Mark S. Frank, Sidney C. Garrison, III",1992-10-28,1992-10-28,1995-10-24,1995-10-24,https://patents.google.com/patent/US5461696A/en,https://patentimages.storage.googleapis.com/pages/US5461696-1.png
US-5448681-A,Intelligent controller with neural network and reinforcement learning ,National Semiconductor Corporation,Emdadur R. Khan,1992-03-27,1992-03-27,1995-09-05,1995-09-05,https://patents.google.com/patent/US5448681A/en,https://patentimages.storage.googleapis.com/pages/US5448681-1.png
US-5781700-A,Trained Neural network air/fuel control system ,"Ford Global Technologies, Inc.","Gintaras Vincent Puskorius, Lee Albert Feldkamp, Leighton Ira Davis",1996-02-05,1996-02-05,1998-07-14,1998-07-14,https://patents.google.com/patent/US5781700A/en,https://patentimages.storage.googleapis.com/pages/US5781700-2.png
US-5625707-A,Training a neural network using centroid dithering by randomly displacing a template ,Canon Inc.,"Thanh A. Diep, Hadar I. Avi-Itzhak, Harry T. Garland",1993-04-29,1995-05-22,1997-04-29,1997-04-29,https://patents.google.com/patent/US5625707A/en,https://patentimages.storage.googleapis.com/pages/US5625707-2.png
US-5690103-A,Detection/exclusion of acute myocardial infarction using neural network analysis of measurements of biochemical markers ,"Groth; Torgny Lars, Ellenius; Johan","Torgny Lars Groth, Johan Ellenius",1996-06-20,1996-06-20,1997-11-25,1997-11-25,https://patents.google.com/patent/US5690103A/en,https://patentimages.storage.googleapis.com/pages/US5690103-10.png
US-5554273-A,Neural network compensation for sensors ,"Praxair Technology, Inc.","Hollis C. Demmin, Richard B. Mazzarella, James D. Borkman",1995-07-26,1995-07-26,1996-09-10,1996-09-10,https://patents.google.com/patent/US5554273A/en,https://patentimages.storage.googleapis.com/pages/US5554273-1.png
US-5586215-A,Neural network acoustic and visual speech recognition system ,"Ricoh Corporation, Ricoh Company, Ltd.","David G. Stork, Gregory J. Wolff, Earl I. Levine",1992-05-26,1992-05-26,1996-12-17,1996-12-17,https://patents.google.com/patent/US5586215A/en,https://patentimages.storage.googleapis.com/pages/US5586215-1.png
US-5235672-A,Hardware for electronic neural network ,Irvine Sensors Corporation,John C. Carson,1991-02-06,1991-02-06,1993-08-10,1993-08-10,https://patents.google.com/patent/US5235672A/en,https://patentimages.storage.googleapis.com/pages/US5235672-1.png
US-5459665-A,Transportation system traffic controlling system using a neural network ,Mitsubishi Denki Kabushiki Kaisha,"Shiro Hikita, Masafumi Iwata, Kiyotoshi Komaya, Masashi Asuka, Yukio Goto",1993-06-22,1994-06-15,1995-10-17,1995-10-17,https://patents.google.com/patent/US5459665A/en,https://patentimages.storage.googleapis.com/pages/US5459665-1.png
US-5040215-A,Speech recognition apparatus using neural network and fuzzy logic ,"Hitachi, Ltd.","Akio Amano, Akira Ichikawa, Nobuo Hataoka",1988-09-07,1989-08-30,1991-08-13,1991-08-13,https://patents.google.com/patent/US5040215A/en,https://patentimages.storage.googleapis.com/pages/US5040215-1.png
US-5724487-A,Neural network for maximum likelihood classification with supervised and unsupervised training capability ,Streit; Roy L.,Roy L. Streit,1995-07-07,1995-07-07,1998-03-03,1998-03-03,https://patents.google.com/patent/US5724487A/en,https://patentimages.storage.googleapis.com/pages/US5724487-1.png
US-5782885-A,Rate responsive heart stimulation device using neural network and IEGM classifier ,Pacesetter Ab,Jonas Andersson,1996-02-12,1997-02-10,1998-07-21,1998-07-21,https://patents.google.com/patent/US5782885A/en,https://patentimages.storage.googleapis.com/pages/US5782885-1.png
US-6577700-B1,Neural network based multi-criteria optimization image reconstruction technique for imaging two- and three-phase flow systems using electrical capacitance tomography ,"Liang-Shih Fan, W. Warsito","Liang-Shih Fan, W. Warsito",2001-06-22,2001-06-22,2003-06-10,2003-06-10,https://patents.google.com/patent/US6577700B1/en,https://patentimages.storage.googleapis.com/d9/c5/02/09d0b4c90ba8be/US06577700-20030610-D00000.png
US-5475794-A,Semiconductor neural network and operating method thereof ,Mitsubishi Denki Kabushiki Kaisha,Koichiro Mashiko,1989-12-16,1994-08-17,1995-12-12,1995-12-12,https://patents.google.com/patent/US5475794A/en,https://patentimages.storage.googleapis.com/pages/US5475794-10.png
