search URL:,https://patents.google.com/?q=%28information+processing%29&language=ENGLISH&oq=%28information+processing%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5710921-A,Information processing system and work flow management method therefor ,"Fuji Xerox Co., Ltd.",Yoichi Hirose,1994-05-26,1995-04-19,1998-01-20,1998-01-20,https://patents.google.com/patent/US5710921A/en,https://patentimages.storage.googleapis.com/pages/US5710921-1.png
US-5165010-A,Information processing system ,"Hitachi, Ltd.","Noboru Masuda, Moritoshi Yasunaga, Minoru Yamada, Akira Masaki, Mitsuo Asai, Yuzo Hirai, Masayoshi Yagyu, Takehisa Hayashi, Toshio Doi, Kenichi Ishibashi",1989-01-06,1990-01-04,1992-11-17,1992-11-17,https://patents.google.com/patent/US5165010A/en,https://patentimages.storage.googleapis.com/pages/US5165010-1.png
US-5359727-A,Clock generator using PLL and information processing system using the clock generator ,"Hitachi, Ltd.","Kozaburo Kurita, Tetsuo Nakano",1987-04-27,1990-03-02,1994-10-25,1994-10-25,https://patents.google.com/patent/US5359727A/en,https://patentimages.storage.googleapis.com/pages/US5359727-1.png
US-7212943-B2,"Body motion detection device, pitch meter, wristwatch-type information processing device, method for controlling thereof, control program, and storage medium ",Seiko Epson Corporation,"Ichiro Aoshima, Yutaka Kawafune",2003-03-07,2004-03-03,2007-05-01,2007-05-01,https://patents.google.com/patent/US7212943B2/en,https://patentimages.storage.googleapis.com/30/e4/55/d8f5879fa14bb4/US07212943-20070501-D00025.png
US-6281424-B1,Information processing apparatus and method for reproducing an output audio signal from midi music playing information and audio information ,Sony Corporation,"Takashi Koike, Kenichi Imai, Minoru Tsuji",1998-12-15,1999-12-07,2001-08-28,2001-08-28,https://patents.google.com/patent/US6281424B1/en,https://patentimages.storage.googleapis.com/30/96/4d/756c1e1bf71989/US06281424-20010828-D00000.png
US-7164432-B1,"Information processing apparatus and method therefor, and medium ",Sony Corporation,Ryoji Amemiya,1999-04-30,2000-04-21,2007-01-16,2007-01-16,https://patents.google.com/patent/US7164432B1/en,https://patentimages.storage.googleapis.com/US7164432B1/US07164432-20070116-D00000.png
US-7106382-B2,Information processing system and information processing apparatus ,Fujitsu Limited,Shinichi Shiotsu,2001-08-23,2002-03-26,2006-09-12,2006-09-12,https://patents.google.com/patent/US7106382B2/en,https://patentimages.storage.googleapis.com/US7106382B2/US07106382-20060912-D00000.png
US-5903667-A,Handwritten input information processing apparatus and handwritten input information system using the same ,"Hitachi, Ltd.","Soshiro Kuzunuki, Yasushi Fukunaga, Hiroshi Shojima, Toshifumi Arai, Masaki Miura, Toshimi Yokota",1989-08-25,1993-06-25,1999-05-11,1999-05-11,https://patents.google.com/patent/US5903667A/en,https://patentimages.storage.googleapis.com/pages/US5903667-1.png
US-5414448-A,Character/pattern generator and information processing system ,"Hitachi, Ltd.","Hiroshi Wada, Yoshiaki Kitazume, Kazuko Hasegawa, Shinji Wakisaka, Tsuneo Sato",1991-09-03,1992-09-01,1995-05-09,1995-05-09,https://patents.google.com/patent/US5414448A/en,https://patentimages.storage.googleapis.com/pages/US5414448-1.png
US-5483110-A,"Signal transmission method, signal transmission circuit and information processing system using same ","Hitachi, Ltd.","Kazuo Koide, Masao Mizukami, Satoshi Hososaka, Junya Kudoh",1993-03-19,1994-02-28,1996-01-09,1996-01-09,https://patents.google.com/patent/US5483110A/en,https://patentimages.storage.googleapis.com/pages/US5483110-1.png
US-5307266-A,Information processing system and method for processing document by using structured keywords ,"Hitachi, Ltd.","Takehisa Hayashi, Kouki Noguchi, Tsuneya Kurihara, Masahiro Abe",1990-08-22,1991-08-07,1994-04-26,1994-04-26,https://patents.google.com/patent/US5307266A/en,https://patentimages.storage.googleapis.com/pages/US5307266-1.png
US-5805215-A,Information processing method and apparatus for storing additional data about an image ,Canon Kabushiki Kaisha,Yoshiyuki Mizoguchi,1994-04-21,1995-04-18,1998-09-08,1998-09-08,https://patents.google.com/patent/US5805215A/en,https://patentimages.storage.googleapis.com/pages/US5805215-1.png
US-6718378-B1,Device management information processing apparatus method and storage medium ,Canon Kabushiki Kaisha,Haruo Machida,1999-04-30,2000-04-28,2004-04-06,2004-04-06,https://patents.google.com/patent/US6718378B1/en,https://patentimages.storage.googleapis.com/08/08/0a/9ab8b970e1c768/US06718378-20040406-D00000.png
US-6466233-B1,"Information processing unit for controlling a plurality of electronic devices and method thereof, and provision medium associated therewith ",Sony Corporation,Hitoshi Mitani,1998-11-20,1999-11-19,2002-10-15,2002-10-15,https://patents.google.com/patent/US6466233B1/en,https://patentimages.storage.googleapis.com/00/ab/85/20fb161d9239ec/US06466233-20021015-D00000.png
US-5917490-A,Interactive information processing system responsive to user manipulation of physical objects and displayed images ,"Hitachi, Ltd.","Soshiro Kuzunuki, Toshifumi Arai, Tadaaki Kitamura, Hiroshi Shojima",1994-03-15,1997-10-21,1999-06-29,1999-06-29,https://patents.google.com/patent/US5917490A/en,https://patentimages.storage.googleapis.com/pages/US5917490-10.png
US-6938220-B1,Information processing apparatus ,Sharp Kabushiki Kaisha,"Hiroyuki Shigematsu, Yutaka Nakamura, Munenori Sakamoto, Hiroyuki Nagasawa, Hiroshi Nakao, Yasuhiro Nakajima, Masaaki Kurata",1992-10-21,1998-02-24,2005-08-30,2005-08-30,https://patents.google.com/patent/US6938220B1/en,https://patentimages.storage.googleapis.com/a6/64/2b/5c376477d1ff24/US06938220-20050830-D00000.png
US-8549511-B2,"Information processing apparatus, executability determining method, and computer program for the same ",Sony Corporation,"Yasuharu Seki, Yoshitaka Onuma, Tatsuya Konno",2004-05-24,2010-04-01,2013-10-01,2013-10-01,https://patents.google.com/patent/US8549511B2/en,https://patentimages.storage.googleapis.com/d2/88/fa/3ff31a5ce491bb/US08549511-20131001-D00000.png
US-7046232-B2,"Information processing apparatus, method of displaying movement recognizable standby state, method of showing recognizable movement, method of displaying movement recognizing process, and program storage medium ",Sony Corporation,"Takeo Inagaki, Junko Saito, Keigo Ihara, Takahiko Sueyoshi, Yoshihiro Yamaguchi, Shinichiro Gomi",2000-04-21,2001-04-19,2006-05-16,2006-05-16,https://patents.google.com/patent/US7046232B2/en,https://patentimages.storage.googleapis.com/US7046232B2/US07046232-20060516-D00000.png
US-5058184-A,Hierachical information processing system ,Nippon Hoso Kyokai,Kunihiko Fukushima,1985-11-02,1989-01-23,1991-10-15,1991-10-15,https://patents.google.com/patent/US5058184A/en,https://patentimages.storage.googleapis.com/pages/US5058184-1.png
US-4876685-A,Failure information processing in automatic memory tester ,"Teradyne, Inc.",Marc A. Rich,1987-06-08,1987-06-08,1989-10-24,1989-10-24,https://patents.google.com/patent/US4876685A/en,https://patentimages.storage.googleapis.com/pages/US4876685-1.png
US-5884077-A,Information processing system and method in which computer with high load borrows processor of computer with low load to execute process ,Canon Kabushiki Kaisha,Shigeo Suzuki,1994-08-31,1995-08-30,1999-03-16,1999-03-16,https://patents.google.com/patent/US5884077A/en,https://patentimages.storage.googleapis.com/pages/US5884077-1.png
US-5625785-A,Information processing apparatus having dual buffers for transmitting debug data to an external debug unit ,Kabushiki Kaisha Toshiba,"Takashi Miura, Katsuhito Fukuoka",1994-01-13,1995-01-12,1997-04-29,1997-04-29,https://patents.google.com/patent/US5625785A/en,https://patentimages.storage.googleapis.com/pages/US5625785-1.png
US-6408075-B1,Information processing equipment and IC card ,"Hitachi, Ltd.","Masaru Ohki, Yasuko Fukuzawa, Susumu Okuhara, Masahiro Kaminaga",1998-11-30,2000-03-14,2002-06-18,2002-06-18,https://patents.google.com/patent/US6408075B1/en,https://patentimages.storage.googleapis.com/61/36/74/e1daec7d896c84/US06408075-20020618-D00000.png
US-3830228-A,Biophysiological information processing device ,M Foner,M Foner,1972-06-12,1972-06-12,1974-08-20,1974-08-20,https://patents.google.com/patent/US3830228A/en,https://patentimages.storage.googleapis.com/pages/US3830228-1.png
US-5661634-A,Information processing system using portable terminal unit and data communication adapter therefor ,Fujitsu Limited,"Takao Obata, Mitsuaki Kumagai, Akihiko Iura, Akio Murata, Shinji Yamamoto, Makoto Sato, Akira Okawado, Shinichiro Tsurumaru, Maki Miyata, Toshiyuki Kobayashi, Nobuaki Akasawa, Masahiko Okano, Takao Miyanaga",1993-11-09,1994-10-31,1997-08-26,1997-08-26,https://patents.google.com/patent/US5661634A/en,https://patentimages.storage.googleapis.com/pages/US5661634-1.png
US-6189056-B1,Information processing terminal ,International Business Machines Corporation,"Akihiro Ogura, Shigeru Yuzawa",1997-05-20,1998-05-19,2001-02-13,2001-02-13,https://patents.google.com/patent/US6189056B1/en,https://patentimages.storage.googleapis.com/c9/e9/3b/895b10b37a2165/US06189056-20010213-D00000.png
US-6281993-B1,Phase shifting element for optical information processing storing systems ,International Business Machines Corporation,"Maria-Pilar Bernal, Hans Jürgen Coufal, Robert Keith Grygier, Carl Michael Jefferson, Egbert Oesterschoze, Kenneth Francis Walsh",1998-03-30,1998-03-30,2001-08-28,2001-08-28,https://patents.google.com/patent/US6281993B1/en,https://patentimages.storage.googleapis.com/f2/c5/ef/a77088d58c3ed3/US06281993-20010828-D00000.png
US-5864654-A,Systems and methods for fault tolerant information processing ,"Nec Electronics, Inc.",Brian E. Marchant,1995-03-31,1997-02-19,1999-01-26,1999-01-26,https://patents.google.com/patent/US5864654A/en,https://patentimages.storage.googleapis.com/pages/US5864654-2.png
US-6683697-B1,Information processing methodology ,Millenium L.P.,"Robert Lech, Mitchell A. Medina, Catherine B. Elias",1991-03-20,1999-12-09,2004-01-27,2004-01-27,https://patents.google.com/patent/US6683697B1/en,https://patentimages.storage.googleapis.com/d3/1a/2f/dd1323baaa75a0/US06683697-20040127-D00000.png
US-6768637-B1,Information processing unit and batteries ,Sony Corporation,Ryoji Amemiya,1999-05-19,2000-05-12,2004-07-27,2004-07-27,https://patents.google.com/patent/US6768637B1/en,https://patentimages.storage.googleapis.com/de/ff/2d/89372d2d2f581c/US06768637-20040727-D00000.png
US-7661000-B2,"Information processing device, information recording medium and information processing method, and computer program ",Sony Corporation,"Kenjiro Ueda, Katsumi Muramatsu, Tateo Oishi, Motoki Kato",2004-12-07,2005-11-15,2010-02-09,2010-02-09,https://patents.google.com/patent/US7661000B2/en,https://patentimages.storage.googleapis.com/US7661000B2/US07661000-20100209-D00000.png
US-5651112-A,Information processing system having performance measurement capabilities ,"Hitachi, Ltd., Hitachi Process Computer Engineering, Inc.","Atsushi Matsuno, Masanori Naito, Hiroshi Kobayashi, Masanori Horie, Hideki Sato, Masayuki Tanji, Shigeaki Wada, Toshimasa Saika",1993-03-30,1996-02-22,1997-07-22,1997-07-22,https://patents.google.com/patent/US5651112A/en,https://patentimages.storage.googleapis.com/pages/US5651112-1.png
US-6494557-B1,"Test pattern printing method, information processing apparatus and printing apparatus ",Canon Kabushiki Kaisha,"Masao Kato, Kentaro Yano, Daigoro Kanematsu, Minako Kato, Mitsuhiro Ono",1999-04-19,2000-04-18,2002-12-17,2002-12-17,https://patents.google.com/patent/US6494557B1/en,https://patentimages.storage.googleapis.com/da/7e/2d/0a66e764fa329e/US06494557-20021217-D00000.png
US-6701341-B1,Scalable real-time ultrasound information processing system ,"U-Systems, Inc.","Anthony Wu, Shengtz Lin, Ali Moayer, Pin Yu",1998-12-31,1999-11-24,2004-03-02,2004-03-02,https://patents.google.com/patent/US6701341B1/en,https://patentimages.storage.googleapis.com/3e/20/f2/86f83c76ddfe9e/US06701341-20040302-D00000.png
US-6450606-B1,"Test pattern printing method, information processing apparatus and printing apparatus ",Canon Kabushiki Kaisha,"Masao Kato, Kentaro Yano, Daigoro Kanematsu, Minako Kato, Mitsuhiro Ono",1999-04-19,2000-04-18,2002-09-17,2002-09-17,https://patents.google.com/patent/US6450606B1/en,https://patentimages.storage.googleapis.com/d8/6a/3f/e0045e4d731135/US06450606-20020917-D00000.png
US-6697945-B2,"Information processing apparatus, information processing method, information processing system and recording medium ",Sony Corporation,"Ryuji Ishiguro, Yoshitomo Osawa, Yoshio Osakabe, Makoto Sato, Hisato Shima, Tomoyuki Asano, Takehiko Nakano",1997-04-23,1998-04-14,2004-02-24,2004-02-24,https://patents.google.com/patent/US6697945B2/en,https://patentimages.storage.googleapis.com/bc/20/fc/67a44d6f46620f/US06697945-20040224-D00000.png
US-6601139-B1,Information processing method and apparatus using a storage medium storing all necessary software and content to configure and operate the apparatus ,Sony Corporation,Haruyoshi Suzuki,1998-11-12,1999-11-04,2003-07-29,2003-07-29,https://patents.google.com/patent/US6601139B1/en,https://patentimages.storage.googleapis.com/4f/8d/1d/3ec8ab8c3495bf/US06601139-20030729-D00000.png
US-6564302-B1,Information processing apparatus with cache coherency ,"Hitachi, Ltd.","Nobuo Yagi, Dzikowski Jens Uwe, Hiroshi Kakita",2000-04-11,2001-04-10,2003-05-13,2003-05-13,https://patents.google.com/patent/US6564302B1/en,https://patentimages.storage.googleapis.com/32/a3/d0/55099eaef20dcf/US06564302-20030513-D00000.png
US-6421782-B1,Expansion unit for differentiating wake-up packets received in an information processing system ,International Business Machines Corporation,"Takashi Yanagisawa, Masahiko Nomura",1997-09-04,1998-08-28,2002-07-16,2002-07-16,https://patents.google.com/patent/US6421782B1/en,https://patentimages.storage.googleapis.com/e8/65/4e/f1642daea8fec1/US06421782-20020716-D00000.png
US-6628336-B2,Information processing apparatus with power saving control ,Nikon Corporation,Akihiko Hamamura,1996-06-25,1997-06-25,2003-09-30,2003-09-30,https://patents.google.com/patent/US6628336B2/en,https://patentimages.storage.googleapis.com/6c/75/82/f5658790557cfa/US06628336-20030930-D00000.png
US-5452312-A,Short-wavelength laser light source and optical information processing aparatus ,"Matsushita Electric Industrial Co., Ltd.","Kazuhisa Yamamoto, Kiminori Mizuuchi, Yasuo Kitaoka, Makoto Kato",1993-10-18,1994-10-12,1995-09-19,1995-09-19,https://patents.google.com/patent/US5452312A/en,https://patentimages.storage.googleapis.com/pages/US5452312-1.png
US-5343460-A,Information processing device and information processing method ,Canon Kabushiki Kaisha,"Toshihiko Miyazaki, Kunihiro Sakai, Hiroyasu Nose, Etsuro Kishi, Ryo Kuroda",1990-08-03,1991-07-31,1994-08-30,1994-08-30,https://patents.google.com/patent/US5343460A/en,https://patentimages.storage.googleapis.com/pages/US5343460-1.png
US-6819334-B1,Information processing apparatus and its display controller ,"Hitachi, Ltd.","Toru Owada, Isao Takita, Yasushi Nagai, Kanetoshi Saito, Takuichiro Nakazawa",1999-03-23,2000-03-03,2004-11-16,2004-11-16,https://patents.google.com/patent/US6819334B1/en,https://patentimages.storage.googleapis.com/10/ec/0b/e9184f91d03e8a/US06819334-20041116-D00000.png
US-4062059-A,Information processing system ,"Tokyo Shibaura Electric Co., Ltd.","Seigo Suzuki, Yoshiaki Moriya",1975-10-15,1976-10-15,1977-12-06,1977-12-06,https://patents.google.com/patent/US4062059A/en,https://patentimages.storage.googleapis.com/pages/US4062059-1.png
US-5526226-A,Information processing apparatus and device accommodated therein with a mechanism for locking a cover ,International Business Machines Corporation,"Katsutoshi Katoh, Michio Suzuki, Yoshiharu Uchiyama, Kenshin Yonemochi",1993-07-23,1994-07-22,1996-06-11,1996-06-11,https://patents.google.com/patent/US5526226A/en,https://patentimages.storage.googleapis.com/pages/US5526226-1.png
US-7316022-B2,"Information processing apparatus, information processing method, alternate response apparatus, response method, control program, and network system ",Canon Kabushiki Kaisha,Masahiro Nishio,2001-04-19,2002-04-03,2008-01-01,2008-01-01,https://patents.google.com/patent/US7316022B2/en,https://patentimages.storage.googleapis.com/US7316022B2/US07316022-20080101-D00000.png
US-7647345-B2,Information processing ,Sony United Kingdom Limited,"David William TREPESS, Jonathan Richard THORPE",2003-07-02,2004-06-30,2010-01-12,2010-01-12,https://patents.google.com/patent/US7647345B2/en,https://patentimages.storage.googleapis.com/US7647345B2/US07647345-20100112-D00000.png
US-6947195-B2,"Optical modulator, optical modulator manufacturing method, light information processing apparatus including optical modulator, image formation apparatus including optical modulator, and image projection and display apparatus including optical modulator ","Ricoh Company, Ltd.","Kouichi Ohtaka, Seiichi Katoh, Takeshi Nanjyo, Masanori Horike, Eiichi Ohta",2001-01-18,2002-01-18,2005-09-20,2005-09-20,https://patents.google.com/patent/US6947195B2/en,https://patentimages.storage.googleapis.com/4b/37/75/69676861341195/US06947195-20050920-D00000.png
US-7484246-B2,"Content distribution system, content distribution method, information processing apparatus, and program providing medium ",Sony Corporation,"Shinako Matsuyama, Yoshihito Ishibashi, Ichiro Futamura, Masashi Kon, Hideaki Watanabe",2000-08-31,2001-08-31,2009-01-27,2009-01-27,https://patents.google.com/patent/US7484246B2/en,https://patentimages.storage.googleapis.com/US7484246B2/US07484246-20090127-D00000.png
US-5418660-A,Information processing apparatus for processing reproduction signal having nonlinear characteristics ,"Hitachi, Ltd.","Naoki Sato, Yasuhide Ouchi, Hideki Sawaguchi, Yosuke Hori, Yutaka Okada",1991-12-09,1992-12-04,1995-05-23,1995-05-23,https://patents.google.com/patent/US5418660A/en,https://patentimages.storage.googleapis.com/pages/US5418660-1.png
US-9354445-B1,Information processing on a head-mountable device ,Google Inc.,"Joshua Weaver, Thad Eugene Starner, Cliff L. Biffle, Edward Allen Keyes",2011-09-16,2012-08-31,2016-05-31,2016-05-31,https://patents.google.com/patent/US9354445B1/en,https://patentimages.storage.googleapis.com/9f/0f/16/d7e0b1ba0bf97c/US09354445-20160531-D00000.png
US-4580779-A,Picture information processing system ,Pioneer Video Corporation,"Hitoshi Kanamaru, Tsunetaka Kusumoto",1981-12-29,1982-12-28,1986-04-08,1986-04-08,https://patents.google.com/patent/US4580779A/en,https://patentimages.storage.googleapis.com/pages/US4580779-1.png
US-6438589-B1,System for communicating a plurality of information processing modules using two cascaded links ,"Fuji Xerox Co., Ltd.",Nobuo Iwata,1997-06-02,1998-05-27,2002-08-20,2002-08-20,https://patents.google.com/patent/US6438589B1/en,https://patentimages.storage.googleapis.com/99/58/8e/0ed434dd4704c5/US06438589-20020820-D00000.png
US-6853935-B2,"Information processing apparatus, mixed reality presentation apparatus, method thereof, and storage medium ",Canon Kabushiki Kaisha,"Kiyohide Satoh, Mahoro Anabuki, Toshikazu Ohshima, Shinji Uchiyama, Kazuki Takemoto",2000-11-30,2001-03-28,2005-02-08,2005-02-08,https://patents.google.com/patent/US6853935B2/en,https://patentimages.storage.googleapis.com/d4/40/51/8e5742abf43c46/US06853935-20050208-D00000.png
US-4044243-A,Information processing system ,Nestor Associates,"Leon N. Cooper, Charles Elbaum",1976-07-23,1976-07-23,1977-08-23,1977-08-23,https://patents.google.com/patent/US4044243A/en,https://patentimages.storage.googleapis.com/pages/US4044243-1.png
US-6442443-B1,Information processing apparatus and power saving apparatus ,International Business Machines Corporation,"Kazuo Fujii, Takeshi Asami, Yukifumi Nakazawa",1997-07-17,1998-07-17,2002-08-27,2002-08-27,https://patents.google.com/patent/US6442443B1/en,https://patentimages.storage.googleapis.com/c3/7a/b2/1298f2fcdeedb5/US06442443-20020827-D00000.png
US-6470413-B1,Information processing apparatus and method in which an executable file in an incorporated memory is loaded and executed at startup ,Canon Kabushiki Kaisha,Takeshi Ogawa,1996-07-19,2000-06-28,2002-10-22,2002-10-22,https://patents.google.com/patent/US6470413B1/en,https://patentimages.storage.googleapis.com/24/6c/ee/c300168cd33a12/US06470413-20021022-D00000.png
US-5459684-A,"Dynamic RAM, dynamic RAM plate voltage setting method, and information processing system ","Hitachi, Ltd.","Masayuki Nakamura, Tetsuro Matsumoto, Kazuyoshi Oshima",1993-02-19,1994-02-16,1995-10-17,1995-10-17,https://patents.google.com/patent/US5459684A/en,https://patentimages.storage.googleapis.com/pages/US5459684-1.png
US-6771449-B1,Falling sensor and the information processing device making use of it ,"Hitachi Global Storage Technologies Japan, Ltd.","Tatsuya Ito, Tadashi Okumura, Tsuyoshi Takahashi, Masatoshi Ishikawa, Yuji Nishimura, Tetsuo Yuki",2000-06-23,2000-10-24,2004-08-03,2004-08-03,https://patents.google.com/patent/US6771449B1/en,https://patentimages.storage.googleapis.com/90/01/29/7ac13a03cb923f/US06771449-20040803-D00000.png
US-6539116-B2,"Information processing apparatus and method, and computer readable memory therefor ",Canon Kabushiki Kaisha,Makoto Takaoka,1997-10-09,1998-10-02,2003-03-25,2003-03-25,https://patents.google.com/patent/US6539116B2/en,https://patentimages.storage.googleapis.com/57/03/cb/c41e9e77cb7103/US06539116-20030325-D00000.png
US-6088737-A,Information processing system and control method thereof ,Canon Kabushiki Kaisha,"Koichi Yano, Toshihiko Fukasawa",1996-10-25,1997-10-22,2000-07-11,2000-07-11,https://patents.google.com/patent/US6088737A/en,https://patentimages.storage.googleapis.com/pages/US6088737-1.png
US-6000035-A,Method and system for improved power management in information processing system ,International Business Machines Corporation,"Shinji Matsushima, Seiichi Kawano, Masayoshi Nakano, Takashi Inui",1995-10-26,1996-07-01,1999-12-07,1999-12-07,https://patents.google.com/patent/US6000035A/en,https://patentimages.storage.googleapis.com/pages/US6000035-1.png
US-6651090-B1,"Information processing apparatus, information processing method, and transmitting medium ",Sony Corporation,"Tatsuo Itabashi, Kimiyoshi Yoshida",1997-10-14,2000-03-10,2003-11-18,2003-11-18,https://patents.google.com/patent/US6651090B1/en,https://patentimages.storage.googleapis.com/6e/1c/f9/136e7679938418/US06651090-20031118-D00000.png
US-5677993-A,Information processing apparatus using pointing input and speech input ,"Hitachi, Ltd.","Yukiharu Ohga, Hiroshi Seki, Setsuo Arita, Koichi Kawaguchi",1992-08-31,1993-08-31,1997-10-14,1997-10-14,https://patents.google.com/patent/US5677993A/en,https://patentimages.storage.googleapis.com/pages/US5677993-1.png
US-6122152-A,Information processing device ,Fujitsu Limited,"Katsuichi Goto, Sonomasa Kobayashi, Yukiya Kojima, Taiji Mizunaga, Takumi Kishi",1998-03-16,1999-03-15,2000-09-19,2000-09-19,https://patents.google.com/patent/US6122152A/en,https://patentimages.storage.googleapis.com/pages/US6122152-1.png
US-7200853-B2,"Electronic information content distribution processing system, information distribution apparatus, information processing apparatus, and electronic information content distribution processing method ",Sony Corporation,Eiji Kawai,2000-03-08,2001-03-07,2007-04-03,2007-04-03,https://patents.google.com/patent/US7200853B2/en,https://patentimages.storage.googleapis.com/US7200853B2/US07200853-20070403-D00000.png
US-7034954-B1,Print control apparatus capable of processing store print job and information processing apparatus capable of displaying store print job ,Canon Kabushiki Kaisha,Takeshi Utsunomiya,1999-05-20,2000-05-17,2006-04-25,2006-04-25,https://patents.google.com/patent/US7034954B1/en,https://patentimages.storage.googleapis.com/US7034954B1/US07034954-20060425-D00000.png
US-6449021-B1,"Information processing apparatus, information processing method, and distribution media ",Sony Corporation,"Masashi Ohta, Taro Suito, Katsunari Miyata",1998-11-30,1999-11-23,2002-09-10,2002-09-10,https://patents.google.com/patent/US6449021B1/en,https://patentimages.storage.googleapis.com/29/cf/64/043b601a192a2e/US06449021-20020910-D00000.png
US-7152158-B2,"Public key certificate issuing system, public key certificate issuing method, information processing apparatus, information recording medium, and program storage medium ",Sony Corporation,"Hideaki Watanabe, Yoshihito Ishibashi, Shinako Matsuyama, Ichiro Futamura, Masashi Kon, Makoto Oka",2001-01-10,2002-01-09,2006-12-19,2006-12-19,https://patents.google.com/patent/US7152158B2/en,https://patentimages.storage.googleapis.com/af/3c/9f/61804ff61e5f46/US07152158-20061219-D00001.png
US-5481656-A,Accessory control device and information processing method ,Seiko Epson Corporation,"Kenichi Wakabayashi, Chitoshi Takayama, Tadashi Shiozaki",1993-06-18,1993-06-18,1996-01-02,1996-01-02,https://patents.google.com/patent/US5481656A/en,https://patentimages.storage.googleapis.com/pages/US5481656-1.png
US-7231435-B2,"Network system, information processing apparatus, information processing method, and control program ",Canon Kabushiki Kaisha,Satoshi Ohta,2001-10-29,2002-10-28,2007-06-12,2007-06-12,https://patents.google.com/patent/US7231435B2/en,https://patentimages.storage.googleapis.com/US7231435B2/US07231435-20070612-D00000.png
US-6310971-B1,"Information processing method and apparatus, and storage medium storing medium storing program for practicing this method ",Canon Kabushiki Kaisha,Hirotaka Shiiyama,1995-07-03,1996-06-28,2001-10-30,2001-10-30,https://patents.google.com/patent/US6310971B1/en,https://patentimages.storage.googleapis.com/c7/be/a8/90717aa83ba02e/US06310971-20011030-D00000.png
US-5432802-A,Information processing device having electrically erasable programmable read only memory with error check and correction circuit ,Nec Corporation,Toshihide Tsuboi,1990-02-26,1993-09-17,1995-07-11,1995-07-11,https://patents.google.com/patent/US5432802A/en,https://patentimages.storage.googleapis.com/pages/US5432802-1.png
US-6297437-B1,Keyboard musical instrument and information processing system incorporated therein for discriminating different kinds of key motion ,Yamaha Corporation,"Tomoyuki Ura, Tsutomu Sasaki",1998-09-18,1999-09-20,2001-10-02,2001-10-02,https://patents.google.com/patent/US6297437B1/en,https://patentimages.storage.googleapis.com/be/a1/35/b1656e5ea5fc12/US06297437-20011002-D00000.png
US-7224804-B2,"Information processing device, information processing method, and program storage medium ",Sony Corporation,"Ryuji Ishiguro, Tomoyuki Asano",2000-11-09,2001-11-09,2007-05-29,2007-05-29,https://patents.google.com/patent/US7224804B2/en,https://patentimages.storage.googleapis.com/US7224804B2/US07224804-20070529-D00000.png
US-4113353-A,Information processing optical device ,Akira Matsushita,Akira Matsushita,1974-04-20,1976-12-02,1978-09-12,1978-09-12,https://patents.google.com/patent/US4113353A/en,https://patentimages.storage.googleapis.com/pages/US4113353-1.png
US-6931377-B1,Information processing apparatus and method for generating derivative information from vocal-containing musical information ,Sony Corporation,Kenji Seya,1997-08-29,1998-08-28,2005-08-16,2005-08-16,https://patents.google.com/patent/US6931377B1/en,https://patentimages.storage.googleapis.com/US6931377B1/US06931377-20050816-D00000.png
US-6476815-B1,Information processing apparatus and method and information transmission system ,Canon Kabushiki Kaisha,Tsutomu Ando,1998-10-19,1999-10-18,2002-11-05,2002-11-05,https://patents.google.com/patent/US6476815B1/en,https://patentimages.storage.googleapis.com/d3/b0/1a/c3da9308762481/US06476815-20021105-D00000.png
US-5347503-A,Optical information processing apparatus for correcting linearity of a photosensor output with respect to power of an emitted light beam ,Canon Kabushiki Kaisha,"Osamu Koyama, Tadashi Kato, Masayuki Usui, Yoshihiko Watanabe, Hisatoshi Baba, Hirotake Ando, Hideo Nakajima, Shinji Sakai, Kenji Tamaki",1989-08-04,1993-11-18,1994-09-13,1994-09-13,https://patents.google.com/patent/US5347503A/en,https://patentimages.storage.googleapis.com/pages/US5347503-1.png
US-8720779-B2,"Method of reading pattern image, apparatus for reading pattern image, information processing method, and program for reading pattern image ","Sony Corporation, Sony Mobile Communications, Inc.",Satoshi Asami,2008-11-13,2009-11-12,2014-05-13,2014-05-13,https://patents.google.com/patent/US8720779B2/en,https://patentimages.storage.googleapis.com/7c/6d/a3/0a8d6ae6217ba0/US08720779-20140513-D00000.png
US-4918596-A,Hierarchical information processing system ,Akira Nakano,Akira Nakano,1985-07-01,1986-07-01,1990-04-17,1990-04-17,https://patents.google.com/patent/US4918596A/en,https://patentimages.storage.googleapis.com/pages/US4918596-1.png
US-7480565-B2,Map information processing device ,Mitsubishi Electric Corp.,"Tomoya Ikeuchi, Masaharu Umezu, Makoto Mikuriya, Mitsuo Shimotani",2004-07-16,2005-04-13,2009-01-20,2009-01-20,https://patents.google.com/patent/US7480565B2/en,https://patentimages.storage.googleapis.com/US7480565B2/US07480565-20090120-D00000.png
US-7437198-B2,Information processing apparatus and method of controlling the same ,Kabushiki Kaisha Toshiba,Tsutomu Iwaki,2005-09-30,2006-09-19,2008-10-14,2008-10-14,https://patents.google.com/patent/US7437198B2/en,https://patentimages.storage.googleapis.com/US7437198B2/US07437198-20081014-D00000.png
