search URL:,https://patents.google.com/?q=%28recurrent+neural+networks%29&language=ENGLISH&oq=%28recurrent+neural+networks%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6601051-B1,Neural systems with range reducers and/or extenders ,Maryland Technology Corporation,"James Ting-Ho Lo, Lei Yu",1993-08-09,1997-07-11,2003-07-29,2003-07-29,https://patents.google.com/patent/US6601051B1/en,https://patentimages.storage.googleapis.com/3c/14/1c/2a7ce4cf300bfb/US06601051-20030729-D00000.png
US-8306931-B1,"Detecting, classifying, and tracking abnormal data in a data stream ","Data Fusion & Neural Networks, LLC","Christopher Bowman, Duane DeSieno",2009-08-06,2009-08-06,2012-11-06,2012-11-06,https://patents.google.com/patent/US8306931B1/en,https://patentimages.storage.googleapis.com/14/09/c7/0f51e60a088ac4/US08306931-20121106-D00000.png
US-2010049339-A1,Method for the computer-assisted control and/or regulation of a technical system ,"Schaefer Anton Maximilian, Steffen Udluft","Anton Maximilian Schäfer, Steffen Udluft",2007-01-02,2007-12-19,2010-02-25,,https://patents.google.com/patent/US20100049339A1/en,
RU-2427914-C1,Method of intellectual information processing in neuron network ,Василий Юрьевич Осипов,"Василий Юрьевич Осипов (RU), Василий Юрьевич Осипов",2010-09-16,2010-09-16,2011-08-27,2011-08-27,https://patents.google.com/patent/RU2427914C1/en,https://patentimages.storage.googleapis.com/e2/b0/f7/29eca2fc72e3f2/00000038.png
US-6000827-A,System identifying device and adaptive learning control device ,Fujitsu Limited,"Shinya Hosogi, Yoshiharu Maeda",1993-09-10,1997-01-14,1999-12-14,1999-12-14,https://patents.google.com/patent/US6000827A/en,https://patentimages.storage.googleapis.com/pages/US6000827-1.png
US-8260441-B2,Method for computer-supported control and/or regulation of a technical system ,Siemens Aktiengesellschaft,"Daniel Scheegaβ, Steffen Udluft",2007-04-12,2008-04-04,2012-09-04,2012-09-04,https://patents.google.com/patent/US8260441B2/en,https://patentimages.storage.googleapis.com/ba/5c/f3/7006cfeddb01bd/US08260441-20120904-D00000.png
US-2016358069-A1,Neural network suppression ,"Samsung Electronics Co., Ltd.","John W. Brothers, Joohoon Lee",2015-06-03,2016-04-14,2016-12-08,,https://patents.google.com/patent/US20160358069A1/en,https://patentimages.storage.googleapis.com/c7/99/4d/9a2d72c53819b8/US20160358069A1-20161208-D00000.png
US-9934462-B1,Visualizing deep neural networks ,Sas Institute Inc.,"Christopher Graham Healey, Samuel Paul Leeman-Munk, Shaoliang Nie, Kalpesh Padia, Ravinder Devarajan, David James Caira, Jordan Riley Benson, Saratendu Sethi, James Allen Cox, Lawrence E. Lewis",2016-10-04,2017-05-02,2018-04-03,2018-04-03,https://patents.google.com/patent/US9934462B1/en,https://patentimages.storage.googleapis.com/2c/9b/0a/a82f6859e38a61/US09934462-20180403-D00000.png
CN-105897358-B,Signal amplification methods Recurrent Neural Networks ,四川东鼎里智信息技术有限责任公司,"周琳, 陈林瑞",2016-06-01,2016-06-01,2018-03-30,2018-03-30,https://patents.google.com/patent/CN105897358B/en,
US-2018285689-A1,Rgb-d scene labeling with multimodal recurrent neural networks ,"Toyota Motor Engineering & Manufacturing North America, Inc.","Xue Mei, Danil V. Prokhorov, Haibin Ling",,2017-03-30,2018-10-04,,https://patents.google.com/patent/US20180285689A1/en,https://patentimages.storage.googleapis.com/27/e2/bb/2b59b21cbe4805/US20180285689A1-20181004-D00000.png
EP-3179326-A1,Railway vehicle maintenance system with modular recurrent neural networks for performing time series prediction ,KNORR-BREMSE Systeme für Schienenfahrzeuge GmbH,Istvan Komlosi,2015-12-10,2015-12-10,2017-06-14,,https://patents.google.com/patent/EP3179326A1/en,https://patentimages.storage.googleapis.com/8d/9c/0e/217c2fe4b7c61c/imgf0001.png
US-2017032241-A1,Analyzing health events using recurrent neural networks ,Google Inc.,"Gregory Sean Corrado, Jeffrey Adgate Dean, Ilya Sutskever",2015-07-27,2015-07-27,2017-02-02,,https://patents.google.com/patent/US20170032241A1/en,https://patentimages.storage.googleapis.com/a9/90/8a/90d21903d38b06/US20170032241A1-20170202-D00000.png
US-2018129931-A1,Quasi-recurrent neural network based encoder-decoder model ,"Salesforce.Com, Inc.","James BRADBURY, Stephen Joseph MERITY, Caiming Xiong, Richard Socher",2016-11-04,2017-01-31,2018-05-10,,https://patents.google.com/patent/US20180129931A1/en,https://patentimages.storage.googleapis.com/5d/02/57/ba2c4fa5bdd07c/US20180129931A1-20180510-D00000.png
US-2017200076-A1,Processing and generating sets using recurrent neural networks ,Google Inc.,"Oriol Vinyals, Samuel Bengio",2016-01-13,2017-01-13,2017-07-13,,https://patents.google.com/patent/US20170200076A1/en,https://patentimages.storage.googleapis.com/97/73/36/b563d9ab6ff842/US20170200076A1-20170713-D00000.png
US-2018121792-A1,Differentiable set to increase the memory capacity of recurrent neural networks ,Oracle International Corporation,"Jean-Baptiste Tristan, Michael Wick, Manzil Zaheer",2016-10-31,2016-10-31,2018-05-03,,https://patents.google.com/patent/US20180121792A1/en,https://patentimages.storage.googleapis.com/9f/52/f8/1a905542939b94/US20180121792A1-20180503-D00000.png
US-2017293836-A1,Customer profile learning based on semi-supervised recurrent neural network using partially labeled sequence data ,International Business Machines Corporation,"Hongfei Li, Anshul Sheopuri, Jinfeng Yi, Qi Yu",2016-04-11,2016-04-11,2017-10-12,,https://patents.google.com/patent/US20170293836A1/en,https://patentimages.storage.googleapis.com/4d/62/c9/e9b430c1155367/US20170293836A1-20171012-D00000.png
US-2018144245-A1,Differential recurrent neural network ,"Microsoft Technology Licensing, Llc",Patrice Simard,2016-11-23,2017-04-14,2018-05-24,,https://patents.google.com/patent/US20180144245A1/en,https://patentimages.storage.googleapis.com/ef/da/d6/947a0ecf21bbb9/US20180144245A1-20180524-D00000.png
WO-2017185347-A1,Apparatus and method for executing recurrent neural network and lstm computations ,北京中科寒武纪科技有限公司,"郭崎, 陈峋宇, 陈云霁, 陈天石",2016-04-29,2016-04-29,2017-11-02,,https://patents.google.com/patent/WO2017185347A1/en,https://patentimages.storage.googleapis.com/e4/f7/b5/b9514b3925681c/PCTCN2016080744-appb-300001.png
US-2018211128-A1,Object Detection Using Recurrent Neural Network And Concatenated Feature Map ,"Ford Global Technologies, Llc","Guy Hotson, Parsa Mahmoudieh, Vidya Nariyambut murali",2017-01-24,2017-01-24,2018-07-26,,https://patents.google.com/patent/US20180211128A1/en,https://patentimages.storage.googleapis.com/2b/72/8e/df031d2798996f/US20180211128A1-20180726-D00000.png
CN-105389980-B,Traffic flow prediction method based on recurrent neural network memory length of time ,上海交通大学,"潘理, 田永学",2015-11-09,2015-11-09,2018-01-19,2018-01-19,https://patents.google.com/patent/CN105389980B/en,
US-2018046920-A1,User Data Learning Based on Recurrent Neural Networks with Long Short Term Memory ,"Paypal, Inc.","Yaqin Yang, Fransisco Kurniadi, Lingyi Lu",2016-08-10,2016-08-10,2018-02-15,,https://patents.google.com/patent/US20180046920A1/en,https://patentimages.storage.googleapis.com/52/a5/9e/6a9a01cd859400/US20180046920A1-20180215-D00000.png
US-2017140263-A1,Convolutional gated recurrent neural networks ,Google Inc.,"Lukasz Mieczyslaw Kaiser, Ilya Sutskever",2015-11-12,2016-11-11,2017-05-18,,https://patents.google.com/patent/US20170140263A1/en,https://patentimages.storage.googleapis.com/03/e9/bf/9e2400a2b075da/US20170140263A1-20170518-D00000.png
US-2018261213-A1,Convolutional recurrent neural networks for small-footprint keyword spotting ,Baidu Usa Llc,"Sercan Arik, Markus KLIEGL, Rewon CHILD, Joel Hestness, Andrew GIBIANSKY, Christopher Fougner, Ryan Prenger, Adam Coates",2017-03-13,2017-08-28,2018-09-13,,https://patents.google.com/patent/US20180261213A1/en,https://patentimages.storage.googleapis.com/d3/a6/87/93b8ef42a863ad/US20180261213A1-20180913-D00000.png
US-2018101681-A1,Recurrent Neural Networks for Malware Analysis ,Cylance Inc.,"Andrew Davis, Matthew Wolff, Derek A. Soeder, Glenn Chisholm",2015-04-16,2016-04-15,2018-04-12,,https://patents.google.com/patent/US20180101681A1/en,https://patentimages.storage.googleapis.com/8b/37/94/e12307716ddc35/US20180101681A1-20180412-D00000.png
US-2018121800-A1,"Recurrent neural network training method, computer program therefor and speech recognition device ",National Institute Of Information And Communications Technology,Naoyuki Kanda,2015-05-11,2016-05-10,2018-05-03,,https://patents.google.com/patent/US20180121800A1/en,https://patentimages.storage.googleapis.com/49/02/1a/20b0419b225f87/US20180121800A1-20180503-D00000.png
JP-2002366927-A,"Neural network, neural network system and neural network processing program ","Japan Science & Technology Corp, 科学技術振興事業団","Osamu Fukuda, Toshio Tsuji, 修 福田, 敏夫 辻",2001-06-05,2001-06-05,2002-12-20,,https://patents.google.com/patent/JP2002366927A/en,
CN-103513181-A,Ultrasonic wave motor transient characteristic testing device and control system thereof ,闽江学院,傅平,2013-07-10,2013-07-10,2014-01-15,,https://patents.google.com/patent/CN103513181A/en,
US-2018060666-A1,Video system using dual stage attention based recurrent neural network for future event prediction ,"Nec Laboratories America, Inc.","Dongjin Song, Haifeng Chen, Guofei Jiang, Yao Qin",2016-08-29,2017-08-28,2018-03-01,,https://patents.google.com/patent/US20180060666A1/en,https://patentimages.storage.googleapis.com/c5/18/bb/20bb32d99dd11e/US20180060666A1-20180301-D00000.png
US-2018082167-A1,Recurrent neural network processing pooling operation ,International Business Machines Corporation,"Gakuto Kurata, Masayuki Suzuki",2016-09-21,2016-09-21,2018-03-22,,https://patents.google.com/patent/US20180082167A1/en,https://patentimages.storage.googleapis.com/ec/70/d6/5eb99b0fb68793/US20180082167A1-20180322-D00000.png
US-2018157963-A1,Vehicle classification using a recurrent neural network (rnn) ,Fleetmatics Ireland Limited,"Samuele Salti, Francesco SAMBO, Leonardo Taccari, Luca Bravi, Matteo Simoncini, Alessandro LORI",2016-12-02,2017-05-22,2018-06-07,,https://patents.google.com/patent/US20180157963A1/en,https://patentimages.storage.googleapis.com/7e/dd/e3/a1cd79f5af809e/US20180157963A1-20180607-D00000.png
US-2018166066-A1,Using long short-term memory recurrent neural network for speaker diarization segmentation ,International Business Machines Corporation,"Dimitrios B. Dimitriadis, David C. Haws, Michael Picheny, George Saon, Samuel Thomas",2016-12-14,2016-12-14,2018-06-14,,https://patents.google.com/patent/US20180166066A1/en,https://patentimages.storage.googleapis.com/6d/cf/c6/477fa63a2ddab4/US20180166066A1-20180614-D00000.png
US-2018260698-A1,Recurrent neural network architectures which provide text describing images ,Adobe Systems Incorporated,"Zhe Lin, Yufei Wang, Scott Cohen, Xiaohui SHEN",2017-03-10,2017-03-10,2018-09-13,,https://patents.google.com/patent/US20180260698A1/en,https://patentimages.storage.googleapis.com/05/53/c6/c318a8553c0a29/US20180260698A1-20180913-D00000.png
US-2018166067-A1,Using recurrent neural network for partitioning of audio data into segments that each correspond to a speech feature cluster identifier ,International Business Machines Corporation,"Dimitrios B. Dimitriadis, David C. Haws, Michael Picheny, George Saon, Samuel Thomas",2016-12-14,2016-12-14,2018-06-14,,https://patents.google.com/patent/US20180166067A1/en,https://patentimages.storage.googleapis.com/cc/61/68/404c11ed3854f4/US20180166067A1-20180614-D00000.png
EP-3358471-A1,Systems and methods for assessing quality of input text using recurrent neural networks ,Tata Consultancy Services Limited,"Robin TOMMY, Sarath Sivaprasad",2017-02-04,2017-10-25,2018-08-08,,https://patents.google.com/patent/EP3358471A1/en,https://patentimages.storage.googleapis.com/d9/95/72/45f9e359f6b631/imgf0001.png
US-2018005107-A1,Hybrid memory cell unit and recurrent neural network including hybrid memory cell units ,"Samsung Electronics Co., Ltd., Universitaet Zuerich","Daniel Neil, Shih-Chii Liu, Michael Pfeiffer",2016-06-30,2017-08-10,2018-01-04,,https://patents.google.com/patent/US20180005107A1/en,https://patentimages.storage.googleapis.com/bf/9a/bc/b9b988f452626c/US20180005107A1-20180104-D00000.png
US-2015364127-A1,Advanced recurrent neural network based letter-to-sound ,Microsoft Corporation,"Pei Zhao, Kaisheng Yao, Max Leung, Mei-Yuh Hwang, Sheng Zhao, Bo Yan, Geoffrey Zweig, Fileno A. Alleva",2014-06-13,2014-06-13,2015-12-17,,https://patents.google.com/patent/US20150364127A1/en,https://patentimages.storage.googleapis.com/1a/da/d6/153e498f1d4b0d/US20150364127A1-20151217-D00000.png
US-2018268298-A1,Deep Neural Network-Based Decision Network ,"Salesforce.Com, Inc.","Alexander Rosenberg Johansen, Bryan McCann, James BRADBURY, Richard Socher",2017-03-15,2017-12-22,2018-09-20,,https://patents.google.com/patent/US20180268298A1/en,https://patentimages.storage.googleapis.com/40/6b/a1/34c44f248690b5/US20180268298A1-20180920-D00000.png
US-2018122401-A1,Adaptive correction of loudspeaker using recurrent neural network ,"Harman International Industries, Incorporated","Ajay IYER, Douglas J. Button",2016-10-31,2016-10-31,2018-05-03,,https://patents.google.com/patent/US20180122401A1/en,https://patentimages.storage.googleapis.com/0f/e1/7e/a36d5dd010cdc0/US20180122401A1-20180503-D00000.png
US-2018046919-A1,Multi-iteration compression for deep neural networks ,"Beijing Deephi Intelligence Technology Co., Ltd.","Xin Li, Song Han, Shijie Sun, Yi Shan",2016-08-12,2016-12-26,2018-02-15,,https://patents.google.com/patent/US20180046919A1/en,https://patentimages.storage.googleapis.com/0f/fa/06/26a7fd608d325e/US20180046919A1-20180215-D00000.png
US-2018046915-A1,Compression of deep neural networks with proper use of mask ,"Beijing Deephi Intelligence Technology Co., Ltd.","Shijie Sun, Song Han, Xin Li, Yi Shan",2016-08-12,2016-12-26,2018-02-15,,https://patents.google.com/patent/US20180046915A1/en,https://patentimages.storage.googleapis.com/59/ba/f8/93a75a95d8abf7/US20180046915A1-20180215-D00000.png
US-2018046914-A1,Compression method for deep neural networks with load balance ,"Beijing Deephi Intelligence Technology Co., Ltd.","Xin Li, Song Han, Zhilin LU, Yi Shan",2016-08-12,2016-12-26,2018-02-15,,https://patents.google.com/patent/US20180046914A1/en,https://patentimages.storage.googleapis.com/d0/b8/c8/862efc105c0b0b/US20180046914A1-20180215-D00000.png
US-2018129899-A1,Recurrent Deep Neural Network System for Detecting Overlays in Images ,"Gracenote, Inc.","Wilson Harron, Irene Zhu",2016-11-07,2017-10-25,2018-05-10,,https://patents.google.com/patent/US20180129899A1/en,https://patentimages.storage.googleapis.com/65/9d/24/466312718da789/US20180129899A1-20180510-D00000.png
US-2017206405-A1,Online detection and classification of dynamic gestures with recurrent convolutional neural networks ,Nvidia Corporation,"Pavlo Molchanov, Xiaodong Yang, Shalini De Mello, Kihwan Kim, Stephen Walter Tyree, Jan Kautz",2016-01-14,2017-01-09,2017-07-20,,https://patents.google.com/patent/US20170206405A1/en,https://patentimages.storage.googleapis.com/6b/27/4a/4ac2d96d29ed57/US20170206405A1-20170720-D00000.png
US-2018114115-A1,Evolution of deep neural network structures ,Sentient Technologies (Barbados) Limited,"Jason Zhi LIANG, Risto Miikkulainen",2016-10-26,2017-10-26,2018-04-26,,https://patents.google.com/patent/US20180114115A1/en,https://patentimages.storage.googleapis.com/8e/77/ee/efeebdb29333f8/US20180114115A1-20180426-D00000.png
US-2018174576-A1,Acoustic-to-word neural network speech recognizer ,Google Llc,"Hagen Soltau, Hasim Sak, Hank Liao",2016-12-21,2017-12-07,2018-06-21,,https://patents.google.com/patent/US20180174576A1/en,https://patentimages.storage.googleapis.com/19/e6/44/97870e8701c803/US20180174576A1-20180621-D00000.png
CN-104765929-B,Multi-state based on a nonlinear time scale recurrent neural network decoupling Observation Method ,浙江工业大学,付志军,2015-04-17,2015-04-17,2017-08-11,2017-08-11,https://patents.google.com/patent/CN104765929B/en,
US-2018211403-A1,Recurrent Deep Convolutional Neural Network For Object Detection ,"Ford Global Technologies, Llc","Guy Hotson, Vidya Nariyambut murali",2017-01-20,2017-01-20,2018-07-26,,https://patents.google.com/patent/US20180211403A1/en,https://patentimages.storage.googleapis.com/de/95/49/1c2b51d75d6ee5/US20180211403A1-20180726-D00000.png
US-2017372201-A1,Secure Training of Multi-Party Deep Neural Network ,Massachusetts Institute Of Technology,"Otkrist Gupta, Ramesh Raskar",2016-06-22,2017-06-22,2017-12-28,,https://patents.google.com/patent/US20170372201A1/en,https://patentimages.storage.googleapis.com/7a/ee/5d/7a3369cabd0f3f/US20170372201A1-20171228-D00000.png
US-2018121788-A1,Deep Neural Network Model for Processing Data Through Mutliple Linguistic Task Hiearchies ,"Salesforce.Com, Inc.","Kazuma Hashimoto, Caiming Xiong, Richard Socher",2016-11-03,2017-01-31,2018-05-03,,https://patents.google.com/patent/US20180121788A1/en,https://patentimages.storage.googleapis.com/93/f5/d9/d5829eedd8e01b/US20180121788A1-20180503-D00000.png
US-2017364792-A1,Systems and methods for optimizing operations of computing devices using deep neural networks ,Sri International,"Sek M. Chai, David C. Zhang, Mohamed R. Amer, Timothy J. Shields, Aswin Nadamuni Raghavan, Bhaskar Ramamurthy",2016-06-16,2017-06-16,2017-12-21,,https://patents.google.com/patent/US20170364792A1/en,https://patentimages.storage.googleapis.com/2e/b3/c5/57e976a84dec55/US20170364792A1-20171221-D00000.png
US-2010070098-A1,"Method for the computer-aided regulation and/or control of a technical system, especially a gas turbine ","Volkmar Sterzing, Steffen Udluft","Volkmar Sterzing, Steffen Udluft",2007-01-02,2007-12-19,2010-03-18,,https://patents.google.com/patent/US20100070098A1/en,
US-2013103624-A1,Method and system for estimating response to token instance of interest ,Gil Thieberger,Gil Thieberger,2011-10-20,2012-10-20,2013-04-25,,https://patents.google.com/patent/US20130103624A1/en,https://patentimages.storage.googleapis.com/0b/04/ea/4d03421dcd7c83/US20130103624A1-20130425-D00000.png
WO-2018058509-A1,Dynamic neural network surgery ,Intel Corporation,"Anbang YAO, Yiwen Guo, Yan Li, Yurong Chen",2016-09-30,2016-09-30,2018-04-05,,https://patents.google.com/patent/WO2018058509A1/en,https://patentimages.storage.googleapis.com/fc/a3/36/0d8176610c5a18/PCTCN2016101043-appb-300001.png
US-2009271344-A1,Method for computer-aided control or regualtion of a technical system ,Siement Aktiengesellschaft,"Anton Maximillian Schafer, Volkmar Sterzing, Steffen Udluft",2008-04-23,2009-04-21,2009-10-29,,https://patents.google.com/patent/US20090271344A1/en,
JP-H0991263-A,Method and device for optimizing neural network structure ,"Hitachi Medical Corp, 株式会社日立メディコ","Isao Horiba, Kenji Suzuki, 勇夫 堀場, 賢治 鈴木",1995-09-20,1995-09-20,1997-04-04,,https://patents.google.com/patent/JPH0991263A/en,
CN-104834285-A,Realization method of diagonal recurrent neural network controller in multiple platforms ,福州大学,"郑松, 宋怡霖",2015-03-30,2015-03-30,2015-08-12,,https://patents.google.com/patent/CN104834285A/en,
CN-105654135-A,Image character sequence recognition system based on recurrent neural network ,成都数联铭品科技有限公司,"刘世林, 何宏靖, 陈炳章, 吴雨浓, 姚佳",2015-12-30,2015-12-30,2016-06-08,,https://patents.google.com/patent/CN105654135A/en,
CN-105787560-A,Dialogue data interaction processing method and device based on recurrent neural network ,北京光年无限科技有限公司,"徐振敬, 孙永超",2016-03-18,2016-03-18,2016-07-20,,https://patents.google.com/patent/CN105787560A/en,
US-2014278379-A1,Integration of semantic context information ,Google Inc.,"Noah B. Coccaro, Patrick An Phu Nguyen",2013-03-15,2013-04-16,2014-09-18,,https://patents.google.com/patent/US20140278379A1/en,https://patentimages.storage.googleapis.com/ae/0f/0c/139dbefac4d1f3/US20140278379A1-20140918-D00000.png
US-6889165-B2,Application specific intelligent microsensors ,Battelle Memorial Institute,"Michael A. Lind, Kevin L. Priddy, Gary B. Morgan, Jeffrey W. Griffin, Richard W. Ridgway, Steven L. Stein",2001-07-02,2002-07-02,2005-05-03,2005-05-03,https://patents.google.com/patent/US6889165B2/en,https://patentimages.storage.googleapis.com/18/6d/30/f997d893170560/US06889165-20050503-D00000.png
US-2010100248-A1,Methods and Systems for Neural Network Modeling of Turbine Components ,General Electric Company,"Karl Dean Minto, Jianbo Zhang, Erhan Karaca",2005-09-06,2008-01-08,2010-04-22,,https://patents.google.com/patent/US20100100248A1/en,https://patentimages.storage.googleapis.com/US20100100248A1/US20100100248A1-20100422-D00000.png
CN-105975504-A,Recurrent neural network-based social network message burst detection method and system ,中国科学院计算技术研究所,"笱程成, 程学旗, 杜攀, 刘悦, 沈华伟",2016-04-28,2016-04-28,2016-09-28,,https://patents.google.com/patent/CN105975504A/en,
CN-108009150-A,Recurrent neural network based input method and device ,北京新美互通科技有限公司,阮翀,2017-11-28,2017-11-28,2018-05-08,,https://patents.google.com/patent/CN108009150A/en,
CN-108197702-A,Based on the evaluation method kinds of networks and recurrent neural network of product design ,艾凯克斯（嘉兴）信息科技有限公司,"马佳, 高伟, 邓森洋",2018-02-09,2018-02-09,2018-06-22,,https://patents.google.com/patent/CN108197702A/en,
CN-107943525-A,Mobile phone app interaction method based on recurrent neural network ,魏茨怡,魏茨怡,2017-11-17,2017-11-17,2018-04-20,,https://patents.google.com/patent/CN107943525A/en,
CN-108090402-A,Video face recognition method based on recurrent neural network and video face recognition system based on recurrent neural network ,上海银晨智能识别科技有限公司,"巫立峰, 赵文忠",2016-11-22,2016-11-22,2018-05-29,,https://patents.google.com/patent/CN108090402A/en,
CN-106485323-A,Neural network unit with output buffer feedback for performing recurrent neural network computations ,上海兆芯集成电路有限公司,"G·葛兰·亨利, 泰瑞·派克斯, 凯尔·T·奥布莱恩",2015-10-08,2016-09-29,2017-03-08,,https://patents.google.com/patent/CN106485323A/en,
CN-106597847-A,Recurrent-neural-network-based maneuver load controller and controlling method thereof ,南京航空航天大学,"黄锐, 李鸿坤",2016-11-09,2016-11-09,2017-04-26,,https://patents.google.com/patent/CN106597847A/en,
CN-107341542-A,Device and method used for executing recurrent neural network (RNN) and LSTM operations ,北京中科寒武纪科技有限公司,"郭崎, 陈峋宇, 陈云霁, 陈天石",2016-04-29,2016-04-29,2017-11-10,,https://patents.google.com/patent/CN107341542A/en,
CN-105955954-A,New enterprise name finding method based on bidirectional recurrent neural network ,成都数联铭品科技有限公司,"刘世林, 何宏靖",2016-05-03,2016-05-03,2016-09-21,,https://patents.google.com/patent/CN105955954A/en,
CN-108399201-A,Kinds of Web-based recurrent neural network forecasting method User Access ,武汉大学,"应时, 王冰明, 杜飘然, 杨喆",2018-01-30,2018-01-30,2018-08-14,,https://patents.google.com/patent/CN108399201A/en,
CN-108009469-A,Offshore oil-gas platform detection method based on structural recurrent neural network ,中国科学院电子学研究所苏州研究院,"付琨, 段贺, 彭晨, 乔雪, 陶家顺, 陈星�, 刘久云, 华绿绿",2017-10-24,2017-10-24,2018-05-08,,https://patents.google.com/patent/CN108009469A/en,
CN-107273800-A,Action recognition method based on attention mechanism of convolution recurrent neural network ,大连理工大学,"葛宏伟, 宇文浩, 闫泽航",2017-05-17,2017-05-17,2017-10-20,,https://patents.google.com/patent/CN107273800A/en,
CN-106971414-A,Three-dimensional animation generation method based on deep recurrent neural network algorithm ,江西省杜达菲科技有限责任公司,"罗国亮, 项国雄, 李玉华, 易玉根, 雷浩鹏, 谢文强, 姜永金, 王金磊",2017-03-10,2017-03-10,2017-07-21,,https://patents.google.com/patent/CN106971414A/en,
CN-105787561-A,Recurrent neural network model construction method and gearbox fault detection method and device ,新疆金风科技股份有限公司,唐银平,2016-03-22,2016-03-22,2016-07-20,,https://patents.google.com/patent/CN105787561A/en,
CN-108563639-A,One kind of Mongolian language model based on Recurrent Neural Networks ,内蒙古工业大学,"马志强, 张力, 杨瑞",2018-04-17,2018-04-17,2018-09-21,,https://patents.google.com/patent/CN108563639A/en,
CN-106569618-A,Recurrent-neural-network-model-based sliding input method and system ,武汉悦然心动网络科技股份有限公司,"颜庆华, 赵威, 刘金柱, 陈国兴, 李毅",2016-10-19,2016-10-19,2017-04-19,,https://patents.google.com/patent/CN106569618A/en,
CN-107133974-A,Gaussian background modeling and recurrent neural network combined vehicle type classification method ,南京大学,"阮雅端, 储新迪, 陈金艳, 赵博睿, 许山, 陈启美",2017-06-02,2017-06-02,2017-09-05,,https://patents.google.com/patent/CN107133974A/en,
JP-H086916-A,Method and device for learning recurrent neural network ,"Hitachi Ltd, Hitachi Tohoku Software Kk, 日立東北ソフトウェア株式会社, 株式会社日立製作所","Takeshi Karaki, Yumiko Kitagawa, Hisao Ogata, 由美子 北川, 武志 唐木, 日佐男 緒方",1994-06-22,1994-06-22,1996-01-12,,https://patents.google.com/patent/JPH086916A/en,
CN-108460481-A,UAV Surveillance Target based on recurrent neural network forecasting method of evolution ,中国航天电子技术研究院,"尹中义, 黄坤, 吴国强, 包文龙, 黄蜀玲, 徐翔",2018-01-30,2018-01-30,2018-08-28,,https://patents.google.com/patent/CN108460481A/en,
CN-107563122-A,Crime prediction method based on intertwining time sequence local connection recurrent neural network ,长沙学院,"朱培栋, 栾悉道, 王可, 冯璐, 刘欣, 刘光灿, 熊荫乔, 陈威兵, 张振宇, 荀鹏",2017-09-20,2017-09-20,2018-01-09,,https://patents.google.com/patent/CN107563122A/en,
CN-108319518-A,File fragmentation classification method and apparatus based on recurrent neural network ,中国电子科技集团公司电子科学研究院,"胡罡, 吴鹏, 连礼泉, 杨欣欣, 蔚鹏志, 王金龙, 刘冲, 白楠, 李慧波",2017-12-08,2017-12-08,2018-07-24,,https://patents.google.com/patent/CN108319518A/en,
CN-107993636-A,Music score modeling and generating method based on recurrent neural network ,天津大学,"王建荣, 王丽媛, 于瑞国, 赵满坤, 高洁, 薛寒钰",2017-11-01,2017-11-01,2018-05-04,,https://patents.google.com/patent/CN107993636A/en,
CN-108228910-A,The kinds of methods used in recurrent neural network associated with the selected issues ,艾凯克斯（嘉兴）信息科技有限公司,"马佳, 高伟, 邓森洋",2018-02-09,2018-02-09,2018-06-29,,https://patents.google.com/patent/CN108228910A/en,
CN-107180148-A,Reliability analysis method based on generalized recurrent neural network and response surface method ,中南大学,"刘建文, 雷明锋, 彭立敏, 施成华",2017-07-05,2017-07-05,2017-09-19,,https://patents.google.com/patent/CN107180148A/en,
CN-108460009-A,Attentional mechanisms embedded sentiment lexicon recurrent neural network text sentiment analysis ,"中山大学, 广州中大南沙科技创新产业园有限公司","陆逸扉, 杨伟伟, 方梓丞, 印鉴, 潘文杰",2017-12-14,2017-12-14,2018-08-28,,https://patents.google.com/patent/CN108460009A/en,
DE-102011004693-A1,A method for computer-aided learning of a recurrent neural network for modeling a dynamic system ,Siemens Aktiengesellschaft,"Ralph Grothmann, Christoph Tietz, Hans-Georg Zimmermann",2011-02-24,2011-02-24,2012-08-30,,https://patents.google.com/patent/DE102011004693A1/en,https://patentimages.storage.googleapis.com/cd/88/ae/6e71661356ce68/00290001.png
CN-108074575-A,Identity verification method and device based on recurrent neural network ,广州势必可赢网络科技有限公司,陈书东,2017-12-14,2017-12-14,2018-05-25,,https://patents.google.com/patent/CN108074575A/en,
CN-107579816-A,Password dictionary generation method based on recurrent neural network ,中国科学院半导体研究所,"滕南君, 李志远, 金敏, 龚国良, 鲁华祥",2017-09-06,2017-09-06,2018-01-12,,https://patents.google.com/patent/CN107579816A/en,
CN-105955952-A,Information extraction method based on bi-directional recurrent neural network ,成都数联铭品科技有限公司,"刘世林, 何宏靖",2016-05-03,2016-05-03,2016-09-21,,https://patents.google.com/patent/CN105955952A/en,
WO-2018083669-A1,Recurrent neural networks ,Deepmind Technologies Limited,"Daniel Pieter Wierstra, Shakir MOHAMED, Silvia CHIAPPA, Sebastien Henri Andre RACANIERE",2016-11-04,2017-11-04,2018-05-11,,https://patents.google.com/patent/WO2018083669A1/en,
CN-108154435-A,Based on Recurrent Neural Networks kinds of stock price prediction methods ,浙江工业大学,"刘震, 王惠敏, 薛腾腾, 王理同",2017-12-26,2017-12-26,2018-06-12,,https://patents.google.com/patent/CN108154435A/en,
